average_salary,city_state,company_id,company_info,company_name,company_rating,country_name,job_desc,job_title,post_date
,Istanbul,1169476,"[('Headquarters', 'Princeton, NJ'), ('Size', '1 to 50 employees'), ('Founded', '2014'), ('Type', 'Company - Private'), ('Industry', 'Business Services'), ('Revenue', 'Unknown / Non-Applicable'), ('Competitors', 'Unknown')]",Supply Chain Wizard,4.8,Turkey,"Quality-Obsessed. People-Centered.Are you looking for an Internship opportunity with a trusted advisor in end-to-end supply chain strategy and operations? Look no further. At Supply Chain Wizard we strive to be the premier supply chain services company that attracts, develops and empowers talented people. Our success depends on this. The Role Your internship experience will be designed to utilize your skills in data analysis and project management within the supply chain management industry.  We accept resumes on a rolling basis to consider throughout the year. This is an excellent opportunity to leverage your coursework with practical industry experience while being an integral part of a high-growth, high-impact start-up organization. Your work will matter! Desired Skills and Experience Ideal candidates will have the following attributes: Currently enrolled in an accredited undergraduate or graduate program in Industrial Engineering, Supply Chain Engineering, Mechanical Engineering, Analytics, Logistics & Technology or similar disciplineStrong organizational and project management skillsProficiency in Microsoft Office (Word, Excel, PowerPoint, MS Project a plus)About Us Supply Chain Wizard is a management consulting, digital innovation and solutions firm, and a global leader specializing in serialization and traceability, supply chain strategy and operational transformation programs with presence in North America, Latin America, Europe, Middle East and Asia. Supply Chain Wizard partners with organizations in designing, developing and implementing digital solutions using state-of-the-art technologies such as Internet-of-Things (IoT), Artificial Intelligence (AI), Machine Learning (ML) and Blockchain through its Cloud Platform to enable end-to-end Digital Supply Chain Transformations in Life Sciences & Pharmaceutical industry. Serving some of the world's largest pharmaceutical manufacturers, contract manufacturers and packagers, Supply Chain Wizard is dedicated to adding sustainable value through data-driven decision making from Shop Floor to Executive Boardrooms.  This is the place to launch your career. Learn more about us at supplychainwizard.com Read moreSee All",Internship, 2 days ago
,Seoul,10471,"[('Headquarters', 'Walldorf, Germany'), ('Size', '10000+ employees'), ('Founded', '1972'), ('Type', 'Company - Public\r\n                                    (SAP)'), ('Industry', 'Information Technology'), ('Revenue', '$10+ billion (USD) per year'), ('Competitors', 'Salesforce, Oracle, Microsoft')]",SAP,4.4,South Korea,"Senior Quality Specialist/Quality Expert (f/m) for Cloud Service Center Job  Apply now » Apply now  Start apply with LinkedIn Start apply with Facebook Start apply with Xing Apply Now StartPlease wait...Date: May 12, 2018 City: Walldorf/St. Leon-Rot, BW, DE Company: SAPRequisition ID: 167681 Work Area: Software-Quality Assurance Location: Walldorf/St. Leon-Rot or St. Ingbert, Germany Expected Travel: 0 - 50% Career Status: Professional Employment Type: Regular Full Time COMPANY DESCRIPTION SAP’s vision is to help the world run better and improve people’s lives.  As the cloud company powered by SAP HANA®, SAP is a market leader in enterprise application software, helping companies of all sizes and industries run better. SAP empowers people and organizations to work together more efficiently and use business insight more effectively. SAP applications and services enable our customers to operate profitably, adapt continuously, and grow sustainably.  At SAP, we believe in the power of collaboration and empower our employees to perform at their best in an environment that encourages free and open expression of ideas. You’ll work alongside creative thinkers who share your interests, while turning big ideas into reality for our customers. With innovative job training, mentors to help you grow, and the flexibility to balance your work and personal life, you’ll be able to get more out of your career. It’s no wonder that some of the sharpest minds from around the world are working for a company that is consistently recognized as a global top employer.  Now it’s your turn to take the next step and help make the world Run Simple. PURPOSE AND OBJECTIVES Are you interested in helping world-class enterprises to solve their most complex business challenges, blaze disruptive new trails and bring their company’s vision to life? At SAP Innovative Business Solutions, our mission is to empower visionary enterprises to achieve their greatest goals through software innovation. Our experts develop unique, leading-edge software solutions in collaboration with our clients – from discovery to delivery – to create tailored, high-value software that is backed by the power of SAP. We make innovation real by using the latest technologies around the Internet of Things, blockchain, artificial intelligence / machine learning, and big data and analytics. And we deliver our solutions quickly by employing an agile development approach.  Join us in helping clients to reimagine their business and create new possibilities that allow them to dream bigger, work smarter and change their worlds.  Since Cloud Service Center, our department who is focused on cloud solutions inside of SAP Innovative Business Solutions, is planning to grow its business significantly in the coming years, we are looking for Quality Experts in Germany (St. Ingbert, St. Leon Rot) to further strengthen our execution teams. EXPECTATIONS AND TASKS As a Quality Expert, you will work on the entire lifecycle of development projects together with customers, SAP colleagues, and development partners. This lifecycle includes the design, implementation, and maintenance of customer-specific solutions. You will also globally coach and support the developers during the actual development of the solutions.  Are you looking for new opportunities exploring new fields?  Do you … Managing the quality assurance activities for the full lifecycle of the development projects according to different development methodologies.Align and support usage of static check tools, development guidelines, product standards with the different parties involved (customer, internal colleagues, external partners).Being a decisive member of the project/program management team of large projects/programs and standing in for the quality of the solution.Support development team to reach expected code quality by giving guidance and resolving issues togetherWorking together with distributed development teams.Improvement of QM processes and tools within Cloud Service centerSupporting the agile approach (Scrum)EDUCATION AND QUALIFICATIONS / SKILLS AND COMPETENCIESUniversity degree or equivalent.Strong analytical skills.Strong quality and customer focusStrong communication, presentation and negotiation skills in German and EnglishAbility to explain topics in a convincing and clear mannerProficient and experienced with hands-on programming languages (preferably Java programming language concepts) and Software engineering modelsFlexible and quickly adopting to new project constellationsPragmatic and result oriented.Cloud development and/or DevOps experience is a plusWORK EXPERIENCEAt least 3 years of experience in Quality Management, Development or Technical ArchitectureExperience to work under pressure in global project teamsSAP'S DIVERSITY COMMITMENT To harness the power of innovation, SAP invests in the development of its diverse employees. We aspire to leverage the qualities and appreciate the unique competencies that each person brings to the company.  SAP is committed to the principles of Equal Employment Opportunity and to providing reasonable accommodations to applicants with physical, sensory and/or mental disabilities. If you are interested in applying for employment with SAP and are in need of accommodation or special assistance to navigate our website or to complete your application, please contact us at Careers.Germany@sap.com. Requests for reasonable accommodation will be considered on a case-by-case basis. Job Segment: Cloud, ERP, Engineer, SAP, Technology, Quality, Engineering Apply now » Apply now  Start apply with LinkedIn Start apply with Facebook Start apply with Xing Apply Now StartPlease wait... Read moreSee All",Senior Quality Specialist/Quality Expert (f/m) for Cloud Service Center, 2 days ago
,Seoul,914956,"[('Headquarters', 'Seoul, South Korea'), ('Size', '1001 to 5000 employees'), ('Founded', '2010'), ('Type', 'Company - Private'), ('Industry', 'Information Technology'), ('Revenue', 'Unknown / Non-Applicable')]",Coupang,3.8,South Korea,"? . .  . 50 30 .  , , , , , LA .> && . 2015 , Wallet Share . . .  . .  . Mission PO(Product Owner) CEO . PO .  PO , . . . . , . , , , , , () / CEO CPOLean / Company Description:Coupang is one of the largest and fastest growing e-commerce platforms on the planet. Our vision is to create a world in which Customers ask How did I ever live without Coupang? We are looking for passionate builders to help us get there. Powered by world-class technology and operations, we have set out to transform the end-to-end Customer experience -- from revolutionizing last-mile delivery to rethinking how Customers search and discover on a truly mobile-first platform. We have been named one of the 50 Smartest Companies in the World by MIT Technology Review and 30 Global Game Changers by Forbes.  Coupang is a global company with offices in Beijing, Los Angeles, Seattle, Seoul, Shanghai, and Silicon Valley.eCommerce > FinTech Business & SystemsAt Fintech Business & Systems, our mission is to make Coupang the easiest place to pay online. In 2015, we introduced RocketPay, a product that has greatly simplified the payment process and increased conversion. As a result, customer wallet share has significantly increased. While RocketPay is already in service with millions of registered customers, we are continuing to innovate. Most recently, we added One Touch payment functionality to Rocket Pay, a first for Korea, providing customers an easier and faster payments experience.  We are continuing to expand the horizon, adding payment methods to enable customers to pay with whatever funding source they choose, while continuing to iterate the registration and payment processes to make it even more convenient. We are always looking into new opportunities that combine finance and technology to see how we can further add value to our customers and our business.  Join us as we get ready to bring more innovation in online payment and beyond. Mission Product Owners at Coupang are mini-CEOs with end-to-end ownership of a specific area. They manage the entire product life cycle from strategic planning to implementation to maximize customers satisfaction. Build and lead a team of strong product owners who will obsess about every aspect of the products and businesses.Own product vision and strategy, including roadmaps for all products in FinTech.Analyzes and keeps abreast of market trends. Aggressively identifies opportunities for innovation & improvement.To realize your vision, you will work with highly talented leaders in the company, both tech and business, and will be expected to participate in executive-level.RequirementsStrong track record as a leader in product management, with experience building high performing teamsEstablish metrics to measure effectiveness and drive continual improvementStrong track record in launching new products and managing products through lifecycleAnalytical thinker who works well in fast paced and data driven cultureAbility to effectively communicate and build consensus with different audiences, including executivesSound business judgment and proven ability to influence othersDemonstrated ability to formulate data driven decisions that lead to resultsDemonstrated ability to manage, and prioritize multiple concurrent initiativesCan work in and across teams to deliver in a high energy, fast paced, multi-cultural and multi-national organizationPreferredPayment product/business experienceStartup experience as CEO or CPOE-Commerce experienceLean experienceBlockchain experience / awareness> ( ) , , . 1., , ,2. , (, ),  . 3.2 . , .4. . , . .  [],. Coupang Corporation (hereinafter, referred to as company) is in compliance with the provisions of privacy protection under the relevant laws and regulations, such as the Personal Information Protection Act, the Act on Promotion of Information and Communications Network Utilization and Information Protection, etc., and it is dedicated to protecting personal information of its job applicants. 1. Purpose of collecting and using personal information to proceed with recruitment process; to assess applicants qualifications; to notify results at every step of the recruitment process; and to provide applicants with information about recruitment 2. Types of personal information to be collected All information provided to the company upon applying for a job in the company, including name, contact information (e-mail, mobile phone), professional history, etc.  As job applications are in free forms, the personal information collected may differ depending on individual applications. 3. Period for retention and use of personal information Personal information of applicants will be stored in the talent pool of the company and may be used for the next 2 years for non-periodic recruitment. However, the company will destroy the collected personal information without delay upon request of an applicant. 4. Refusal to consent to the collection and use of personal information and disadvantage that might result from such refusal Applicants have the rights not to consent to the above terms and conditions. However, its important to note that the company cannot guarantee an unbiased recruitment process if it is not provided with necessary information through job applications. In addition, please note that if you do not consent to our collection and use of personal information, your participation in the recruitment process may be restricted. You have carefully read the above [Consent to the Collection and Use of Personal Information].By applying for a job at the company, it will be deemed that you have agreed to the terms and conditions above. / Privacy Policy for applicants: http://blog.naver.com/coupang1104/221049186482 Read moreSee All","Director, Product Owner (FinTech Business and Systems)", 28 days ago
,Seoul,914956,"[('Headquarters', 'Seoul, South Korea'), ('Size', '1001 to 5000 employees'), ('Founded', '2010'), ('Type', 'Company - Private'), ('Industry', 'Information Technology'), ('Revenue', 'Unknown / Non-Applicable')]",Coupang,3.8,South Korea,"? . .  . 50 30 .  , , , , , LA .> && . 2015 , Wallet Share . . .  . .  .  , . . , , KPI . , PO , CS . , , , , , ,CS (payment)(Lean) Company Details:Coupang is one of the largest and fastest growing e-commerce platforms on the planet. Our vision is to create a world in which Customers ask How did I ever live without Coupang? We are looking for passionate builders to help us get there. Powered by world-class technology and operations, we have set out to transform the end-to-end Customer experience -- from revolutionizing last-mile delivery to rethinking how Customers search and discover on a truly mobile-first platform. We have been named one of the 50 Smartest Companies in the World by MIT Technology Review and 30 Global Game Changers by Forbes.  Coupang is a global company with offices in Beijing, Los Angeles, Seattle, Seoul, Shanghai, and Silicon Valley.eCommerce > FinTech Business & SystemsAt Fintech Business & Systems, our mission is to make Coupang the easiest place to pay online. In 2015, we introduced RocketPay, a product that has greatly simplified the payment process and increased conversion. As a result, customer wallet share has significantly increased. While RocketPay is already in service with millions of registered customers, we are continuing to innovate. Most recently, we added One Touch payment functionality to Rocket Pay, a first for Korea, providing customers an easier and faster payments experience.  We are continuing to expand the horizon, adding payment methods to enable customers to pay with whatever funding source they choose, while continuing to iterate the registration and payment processes to make it even more convenient. We are always looking into new opportunities that combine finance and technology to see how we can further add value to our customers and our business.  Join us as we get ready to bring more innovation in online payment and beyond. Mission Product Owners at Coupang are mini-CEOs with end-to-end ownership of a specific area. They manage the entire product life cycle from strategic planning to implementation to maximize customers satisfaction. Own and maintain product roadmap for one or more FinTech products. Identify opportunities for improvement and work to meet overall product and organization strategyImprove KPIs related with payment - such as payment conversion, latency, as well as growth metricsTo realize your vision, you will work with a team of highly talented engineers, POs, and key stakeholders in operations, finance, and CS, as well as senior level leadership in the company.RequirementsStrong track record in product managementParticipation in launching new products and managing products through lifecycleAnalytical thinker who works well in fast paced and data driven cultureAbility to effectively communicate with different audiences, from software development engineers to external service providers and business stakeholdersSound business judgment and proven ability to influence othersDemonstrated ability to formulate data driven decisions that lead to resultsDemonstrated ability to manage, and prioritize multiple concurrent initiativesCan work in and across teams to deliver in a high energy, fast paced, multi-cultural and multi-national organizationPreferredBachelor's Degree required, preferably in CS or related fieldPayment product/business experienceStartup experienceE-Commerce experienceLean experienceBlockchain experience/ awareness> ( ) , , . 1., , ,2. , (, ),  . 3.2 . , .4. . , . .  [],. Coupang Corporation (hereinafter, referred to as company) is in compliance with the provisions of privacy protection under the relevant laws and regulations, such as the Personal Information Protection Act, the Act on Promotion of Information and Communications Network Utilization and Information Protection, etc., and it is dedicated to protecting personal information of its job applicants. 1. Purpose of collecting and using personal information to proceed with recruitment process; to assess applicants qualifications; to notify results at every step of the recruitment process; and to provide applicants with information about recruitment 2. Types of personal information to be collected All information provided to the company upon applying for a job in the company, including name, contact information (e-mail, mobile phone), professional history, etc.  As job applications are in free forms, the personal information collected may differ depending on individual applications. 3. Period for retention and use of personal information Personal information of applicants will be stored in the talent pool of the company and may be used for the next 2 years for non-periodic recruitment. However, the company will destroy the collected personal information without delay upon request of an applicant. 4. Refusal to consent to the collection and use of personal information and disadvantage that might result from such refusal Applicants have the rights not to consent to the above terms and conditions. However, its important to note that the company cannot guarantee an unbiased recruitment process if it is not provided with necessary information through job applications. In addition, please note that if you do not consent to our collection and use of personal information, your participation in the recruitment process may be restricted. You have carefully read the above [Consent to the Collection and Use of Personal Information].By applying for a job at the company, it will be deemed that you have agreed to the terms and conditions above. / Privacy Policy for applicants: http://blog.naver.com/coupang1104/221049186482 Read moreSee All","Principal, Product Owner (FinTech Business and Systems)", Today
,Seoul,12235,"[('Headquarters', 'London, United Kingdom'), ('Size', '1001 to 5000 employees'), ('Founded', '1985'), ('Type', 'Company - Public\r\n                                    (RWA)'), ('Industry', 'Business Services'), ('Revenue', '$500 million to $1 billion (USD) per year'), ('Competitors', 'Hays, PageGroup, Morgan McKinley')]",Robert Walters,4.4,South Korea,"50,000,000 - 70,000,000 per annum  Seoul  Ryan Chung  1027360/001  2018 5 13 ()  26 Euljiro 5 gil Jung-gu  Seoul 04539  Robert Walters  Work for a start-up firm financial technology firm in the role of Relationship Manager. Located in Seoul, you will be responsible for developing relationships with both new and existing customers. Responsibilities:  Maintain business relationships with existing commercial banks  Acquire withdrawal/deposit accounts for customers  Resolve key operational issues working with various staff and organizations Requirements:  University degree  5+ years experience in retail commercial banking  IT infrastructure knowledge at a bank  Solid Business English About the Company:  A global start-up specializing in bitcoin and blockchain technologies, this company has rapidly expanded over its short history. With a growing international user base and large trade volume, this company is poised to continue its strong growth.  1027360/001  Ryan Chung  82 (0) 2 6454 7048  ryan.chung@robertwalters.co.kr Read moreSee All",Relationship Manager, 1 days ago
,Seoul,354,"[('Headquarters', 'Armonk, NY'), ('Size', '10000+ employees'), ('Founded', '1911'), ('Type', 'Company - Public\r\n                                    (IBM)'), ('Revenue', '$10+ billion (USD) per year'), ('Competitors', 'Amazon, Accenture, Microsoft')]",IBM,3.6,South Korea,"Job Description, IBM .IBM .IBM Global Business Services: Join a Leader. Consult with us. IBM Global Business Services has more than 60,000 professionals in over 50 countries worldwide. With a strong focus on results, we enable clients to leverage technology and information to improve performance and create sustainable competitive advantages. We will deliver innovative business consulting, business process design, systems integration, and application design and management to leading sector organizations in 17 industries worldwide. With access to resources that only a global leader can provide, you will gain access to a vast and diverse network of talented professionals, and enjoy unparalleled career, training, and educational opportunities. You'll be challenged and supported in an environment that embraces individual differences and rewards your best work. You'll find everything you need to continue building your career at one of the most successful companies in history. But it's up to you how you get there - you'll be the one in charge, putting forward your ideas, taking on responsibilities and making choices about how to get the job done. Responsibilities include: Providing expertise and knowledge to IBM clients and prospects by mapping their business requirements to IBM solution capabilities through a structured and disciplined process that engages both the line of business and financial professional. Utilizing your consulting skills, business knowledge, and expertise to effectively design and model processes, develop solutions and integrate them with applications; Communicate financial transformation solutions into the clients business environments to achieve client expected business results; Establishing your credibility and build trust with client organizations.Demonstrated ability to: Lead multi-functional teams or conducts special projects; Influence people and organizations, including executive management, when issues are complex/difficult and require considerable diplomacy; Have considerable latitude in responsibilities to define and decide on tools, processes, priorities and resources following general business unit directives; Be recognized as an expert in your fieldJob description 1) IT architect for Blockchain implementation  2) Business Process Re-engineering to apply Blockchain  3) Will participate in projects including Legacy Linkage, development of Web/Mobile servers, mobile applications : . ( )Required English Proficiency Level : Can understand and describe straightforward instructions for work processes, and participate in discussions and meeting  Required Technical and Professional Expertise More 3 yrs in Project Management ExperienceBlockchain implementation Experience Preferred Tech and Prof Experience Financial Industry/Public Sector ExperienceSecurity Solution Knowledge Read moreSee All",[IBM Korea] GBS Business Transformation Consultant for Blockchain, 27 days ago
,Kōbe,1758369,"[('Headquarters', 'Tokyo, Japan'), ('Size', '1 to 50 employees'), ('Founded', 'Unknown'), ('Type', 'Company - Public'), ('Industry', 'Unknown'), ('Revenue', 'Unknown / Non-Applicable per year'), ('Competitors', 'Unknown')]",Quoine,None,pan,"We are looking for Credit/Market Risk Analysts to join our team in Tokyo. Reporting to our Chief Risk Officer, Credit/Market Risk Analysts will be part of a dynamic working environment with responsibility for assisting in the day to day execution of the credit and market risk management policies and procedures, from the initial onboarding of clients to periodic account due diligence reviews, while continuously assessing credit/market risk exposure, market intelligence and monitoring limit utilization.  The Credit/Market Risk Analyst will be part of the QUOINE Risk Team, focusing across business lines covering multiple asset classes. The individual will have the unique opportunity to rapidly grow professionally as the team embarks on a significant upgrade across all aspects of the credit/market risk framework, from data integrity, to systems, reporting, and risk/capital methodologies.  In a small visible department in the organization, each day can present new challenges and we are seeking an individual who can think independently and effectively interact with the Chief Trading Officer, Operations and other departments. Principal ResponsibilitiesEnsure credit and market risk for all businesses is assessed in an accurate and timely basis, and breaches or material issues are escalated appropriatelyPerforming counterparty credit risk due diligence reviews and credit (rating) scoring, and ensuring credit limits are set at appropriate levelsMonitor counterparty limit utilization, outstanding trades, and handling limit exception requests including VaR based credit limitsLeverage a Credit Risk System to manage and extract counterparty credit risk information for analysis and ad hoc risk reportingDeliver accurate and timely management information/risk reporting to the businessSupport the Chief Risk Officer, continually seeking to improve the credit/market risk processes and methodologiesMonitor business line daily market risk activity including market risk VaR calculations, trade reporting, and market risk reports.Work with business heads to ensure understanding and compliance with the QUOINE policy on trades held as principal.Build relationships with all areas of the firm (including support functions), including those in remote offices.Communicate risks, exceptions and at times challenge assumptions. Assist in special projects and hoc risk analysisClosely monitor market intelligence, hot spots, and emerging threats Assist in the credit risk portion of new business initiatives and projectsHelp in the implementation of risk technology enhancements Fully understand the credit risk control environment and framework, understanding how the pieces fit into the big picture, and continually look for ways to improve itOngoing liaison and coordination with Risk colleagues globally.CompetenciesGood understanding and experience dealing with counterparty credit analysis, financial statement analysis and establishing trading limits.Understanding of risk factors including VaR methodologies, mark to market (P&L), as well as risk sensitivities across asset classesGood understanding of domestic and international markets (developed and emerging markets) and products traded, including US Treasury & other Sovereign Debt, corporate bonds, futures (all asset classes), equities, swaps, CDS and stock loan transactionsGood technical skills, especially excellent knowledge of Excel & other MS products, risk management systems, and application of these systems. Programming knowledge is a plusStrong analytical skills, understanding statistical relationships and sound mathematical competenciesStrong interpersonal skills, ability to build relationships with team members, support areas, and the Chief Trading Officer and CFO.Strong organizational skills with the ability to successfully manage multiple tasks, prioritize and meet deadlinesAbility to provide clear & concise information in a timely manner Knowledge of core risk management concepts: market and credit, operational risk a plusExcellent written and oral communication skills at all levels of the Firm Excellent attention to detailProfessional SkillsAbility to work in a dynamic and fast paced environment Ability to quickly learn other internal risk management systemsAbility to work independently but also to be an effective team player Understanding of wholesale financial services and all trading productsAbility to adjust and recommend changes/improvements where neededQualifications & ExperienceGARP Certification - FRMMBA/CFA a big plusBachelor's Degree in Finance, Accounting, Business Management, or a technical field such as Engineering or Mathematics with minimum overall GPA of 3.3 (out of 4)Minimum 5+ years experience in the area of Counterparty Credit Risk, Market Risk, Risk Monitoring or TradingPrior securities industry experience in a Broker/Dealer, Asset Manager, or BankAbout QUOINE We are a leading fintech company that provides trading, exchange, and next generation financial services powered by blockchain technology. We believe cryptocurrencies and blockchain technology will shape the future of financial services. We are a FinTech company at heart, focused on making financial services accessible to all. We are now building QUOINE LIQUID, a global liquidity platform backed by our QASH token. Our company is headquartered in Japan with offices in Singapore, Vietnam and the Philippines. More information about us can be found here. About Quoine  Liquid Platform  Quoine's People & Culture  Meet the team in Tokyo  Meet the team in Ho Chi Minh City And here is what we are building! What is Liquid?  Our CEO Mike on the future of finance  How advanced is the WorldBook?  The QASH Blockchain Follow Us Read moreSee All",Credit/Market Risk Analyst, 3 days ago
,Sasebo,1758369,"[('Headquarters', 'Tokyo, Japan'), ('Size', '1 to 50 employees'), ('Founded', 'Unknown'), ('Type', 'Company - Public'), ('Industry', 'Unknown'), ('Revenue', 'Unknown / Non-Applicable per year'), ('Competitors', 'Unknown')]",Quoine,None,pan,"We are looking for an exceptional internationally experienced Talent Acquisition Manager to support our exponential growth and manage our recruiting activities in Japan.Based at our Tokyo office and reporting directly to our Chief People Officer, you will work with internal teams and hiring managers to assist with recruitment efforts and provide recruitment counsel and guidance to hiring managers as they build their teams. You will source, engage, and assess talent for currently open roles as well as identify future talent by proactively developing talent pools via social media, campus recruiting and industry events.Ideal candidates will bring a high level of emotional intelligence, able to interact effectively with professionals at all levels of career experience with a high degree of business acumen, professionalism, and empathy. Excellent Japanese and English communication skills, influencing skills, stakeholder engagement, strategic thinking and project management skills are essential.  Previous experience with a hyper-growth, high-energy international technology or fin-tech related start-up is ideal. Only candidates currently based in Tokyo will be considered.ResponsibilitiesDetermine current staffing needs and produce forecastsDevelop talent acquisition strategies and hiring plansLead employment branding initiativesPerform sourcing to fill open positions and anticipate future needsPlan and conduct recruitment and selection processes (interviews, screening calls etc.)Take steps to ensure positive candidate experienceAssist in employee retention and developmentOrganize and/or attend career fairs, assessment centers or other events  Use metrics to create reports and identify areas of improvementRequirementsProven experience as talent acquisition manager, recruiter or executive search consultantExperience in full-cycle recruiting, sourcing and employment brandingUnderstanding of all selection methods and techniquesProficient in the use of social media and job boardsWillingness to understand the duties and competencies of different rolesExperience with leading HR tools such GreenHouse, LinkedIn Recruiter, and BambooHR is idealPrevious experience with psychometric tools such as Hogan or Myers-BriggsAbility to influence and partner with different levels of the organization to achieve results.Strong business and HR acumen, including strong problem solving skills, critical thinking, and analysis.Effective stake holder engagement skills with excellent communication and presentation skills.Must speak, read and write business level JapaneseAbout QUOINEWe are a leading fintech company that provides trading, exchange, and next generation financial services powered by blockchain technology. We believe cryptocurrencies and blockchain technology will shape the future of financial services. We are a FinTech company at heart, focused on making financial services accessible to all. We are now building QUOINE LIQUID, a global liquidity platform backed by our QASH token. Our company is headquartered in Japan with offices in Singapore, Vietnam and the Philippines.More information about us can be found here. About Quoine  Liquid Platform  Quoine's People & Culture  Meet the team in Tokyo  Meet the team in Ho Chi Minh City And here is what we are building! What is Liquid?  Our CEO Mike on the future of finance  How advanced is the WorldBook?  The QASH Blockchain Follow Us Read moreSee All","Talent Acquisition Manager, Japan", 12 days ago
,Kōbe,1758369,"[('Headquarters', 'Tokyo, Japan'), ('Size', '1 to 50 employees'), ('Founded', 'Unknown'), ('Type', 'Company - Public'), ('Industry', 'Unknown'), ('Revenue', 'Unknown / Non-Applicable per year'), ('Competitors', 'Unknown')]",Quoine,None,pan,"We are looking for C++ developers responsible for building a variety of back end applications across our platforms. Your primary responsibility will be to design and develop these applications, and to coordinate with the rest of the team working on different layers of the infrastructure. Candidates already based in Tokyo preferred.ResponsibilitiesDesign, build, and maintain efficient, reusable, and reliable C++ codeImplement performance and quality modulesIdentify bottlenecks and bugs, and devise solutions to these problemsHelp maintain code quality, organization, and automatizationSkillsStrong proficiency in C++, with fair knowledge of the language specification  Thorough knowledge of the standard library, STL containers, and algorithmsGood understanding of memory management in non-garbage collected environmentsUnderstanding of dynamic polymorphism and C++ specific notions, such as friend classesFamiliarity with templating in C++Knowledge of the latest C++11 standard is appreciatedKnowledge of low-level threading primitives and real-time environmentsFamiliarity with system call wrapper library functionsKnowledge of writing native modules for high-level languages such as Node.js, Python, Go, etc.Knowledge of component data sheets and specificationsImplementation of automated testing platforms and unit testsProficient understanding of code versioning toolsAbout QUOINE We are a leading fintech company that provides trading, exchange, and next generation financial services powered by blockchain technology. We believe cryptocurrencies and blockchain technology will shape the future of financial services. We are a FinTech company at heart, focused on making financial services accessible to all. We are now building QUOINE LIQUID, a global liquidity platform backed by our QASH token. Our company is headquartered in Japan with offices in Singapore, Vietnam and the Philippines. More information about us can be found here. About Quoine  Liquid Platform  Quoine's People & Culture  Meet the team in Tokyo  Meet the team in Ho Chi Minh City And here is what we are building! What is Liquid?  Our CEO Mike on the future of finance  How advanced is the WorldBook?  The QASH Blockchain Follow Us Read moreSee All",C++ Developers, 5 days ago
,Kōbe,1758369,"[('Headquarters', 'Tokyo, Japan'), ('Size', '1 to 50 employees'), ('Founded', 'Unknown'), ('Type', 'Company - Public'), ('Industry', 'Unknown'), ('Revenue', 'Unknown / Non-Applicable per year'), ('Competitors', 'Unknown')]",Quoine,None,pan,"We are looking for bright and shining customer service champions in our Tokyo office. You will lead customer on-boarding for new Japanese accounts/customers, including verification of new customers to ensure compliance with internal company policies as well as manage all customer care, including communications with customers and liaising with internal teams to resolve customer inquiries and issues in a timely manner. Key responsibilities include: To liaise with clients through various communication channels, ensuring their individual satisfaction.To provide support to the Customer Care teams across various branches with the delivery of the Customer Experience.Implementing best practice and feedback to ensure continuous improvement of service delivery.To provide positive and effective communication with Clients and local Client staff to deliver an excellent Customer Experience. Skills and Experience required include: Familiarity with Zendesk is a big plus.Strong Commercial AwarenessAbility to interact, communicate and negotiate effectivelyAbility to assimilate information and to pay close attention to detail and accuracyAbility to build strong relationships with clients, both over the phone and face-to-face.Offering excellent customer service, dealing with issues in a calm and diplomatic manner.High levels of motivation, working both independently and as part of a team.To ensure QUOINE complies with best practicesAdvanced level of written English (IETLS 7.0 equivalent or better).Korean/Chinese language knowledge is a plus.University degree is a plus.Previous experience in similar roles is a plus but not required. Training will be provided.Energetic, out-of-the-box thinker, self-initiative, self-motivated.About QUOINE We are a leading fintech company that provides trading, exchange, and next generation financial services powered by blockchain technology. We believe cryptocurrencies and blockchain technology will shape the future of financial services. We are a FinTech company at heart, focused on making financial services accessible to all. We are now building QUOINE LIQUID, a global liquidity platform backed by our QASH token. Our company is headquartered in Japan with offices in Singapore, Vietnam and the Philippines. More information about us can be found here. About Quoine  Liquid Platform  Quoine's People & Culture  Meet the team in Tokyo  Meet the team in Ho Chi Minh City And here is what we are building! What is Liquid?  Our CEO Mike on the future of finance  How advanced is the WorldBook?  The QASH Blockchain Follow Us Read moreSee All",Customer Champions, 3 days ago
